CIC	1.0E-5	1118	0.01118
CIC	1.0E-5	2948	0.029480000000000003
CIC	1.0E-5	2228	0.02228
CIC	1.0E-5	2518	0.02518
CIC	1.0E-5	3567	0.03567
CIC	1.0E-5	1801	0.01801
CIC	1.0E-5	8704	0.08704
CIC	1.0E-5	5246	0.05246000000000001
CIC	1.0E-5	1188	0.011880000000000002
CIC	1.0E-5	2433	0.02433
CIC	1.0E-5	1239	0.012390000000000002
CIC	1.0E-5	3879	0.038790000000000005
CIC	1.0E-5	1672	0.016720000000000002
CIC	1.0E-5	970	0.0097
CIC	1.0E-5	1466	0.014660000000000001
CIC	1.0E-5	2794	0.027940000000000003
CIC	1.0E-5	2015	0.02015
CIC	1.0E-5	4316	0.043160000000000004
CIC	1.0E-5	1438	0.01438
CIC	1.0E-5	2423	0.02423
CIC	1.0E-5	20954	0.20954
CIC	1.0E-5	2022	0.020220000000000002
CIC	1.0E-5	1949	0.01949
CIC	1.0E-5	1818	0.01818
CIC	1.0E-5	1158	0.011580000000000002
CIC	1.0E-5	2292	0.022920000000000003
CIC	1.0E-5	1360	0.013600000000000001
CIC	1.0E-5	99591	0.9959100000000001
CIC	1.0E-5	1410	0.014100000000000001
CIC	1.0E-5	8214	0.08214
CIC	1.0E-5	1336	0.01336
CIC	1.0E-5	6175	0.061750000000000006
CIC	1.0E-5	2166	0.021660000000000002
CIC	1.0E-5	7045	0.07045000000000001
CIC	1.0E-5	1959	0.019590000000000003
CIC	1.0E-5	1116	0.011160000000000002
CIC	1.0E-5	1376	0.013760000000000001
CIC	1.0E-5	1845	0.01845
CIC	1.0E-5	10574	0.10574000000000001
CIC	1.0E-5	7513	0.07513
CIC	1.0E-5	3552	0.03552
CIC	1.0E-5	1305	0.01305
CIC	1.0E-5	1875	0.018750000000000003
CIC	1.0E-5	2102	0.02102
CIC	1.0E-5	9099	0.09099
CIC	1.0E-5	2028	0.020280000000000003
CIC	1.0E-5	1082	0.010820000000000001
CIC	1.0E-5	1311	0.013110000000000002
CIC	1.0E-5	2633	0.026330000000000003
CIC	1.0E-5	15702	0.15702000000000002
CIC	1.0E-5	1285	0.01285
CIC	1.0E-5	1430	0.014300000000000002
CIC	1.0E-5	14123	0.14123000000000002
CIC	1.0E-5	1608	0.01608
CIC	1.0E-5	1071	0.01071
CIC	1.0E-5	1462	0.014620000000000001
CIC	1.0E-5	1859	0.018590000000000002
CIC	1.0E-5	3230	0.0323
CIC	1.0E-5	972	0.009720000000000001
CIC	1.0E-5	1420	0.0142
CIC	1.0E-5	1197	0.011970000000000001
CIC	1.0E-5	6430	0.06430000000000001
CIC	1.0E-5	2954	0.029540000000000004
CIC	1.0E-5	1061	0.010610000000000001
CIC	1.0E-5	3754	0.037540000000000004
CIC	1.0E-5	6268	0.06268
CIC	1.0E-5	1112	0.011120000000000001
CIC	1.0E-5	1191	0.01191
CIC	1.0E-5	3431	0.03431
CIC	1.0E-5	1412	0.01412
CIC	1.0E-5	2531	0.025310000000000003
CIC	1.0E-5	1306	0.01306
CIC	1.0E-5	2416	0.02416
CIC	1.0E-5	1313	0.013130000000000001
CIC	1.0E-5	1410	0.014100000000000001
CIC	1.0E-5	3884	0.038840000000000006
CIC	1.0E-5	1272	0.01272
CIC	1.0E-5	4238	0.04238
CIC	1.0E-5	1239	0.012390000000000002
CIC	1.0E-5	1086	0.010860000000000002
CIC	1.0E-5	1576	0.01576
CIC	1.0E-5	1969	0.019690000000000003
CIC	1.0E-5	1768	0.01768
CIC	1.0E-5	4069	0.040690000000000004
CIC	1.0E-5	9209	0.09209
CIC	1.0E-5	1139	0.01139
CIC	1.0E-5	1343	0.013430000000000001
CIC	1.0E-5	2859	0.02859
CIC	1.0E-5	1139	0.01139
CIC	1.0E-5	2007	0.02007
CIC	1.0E-5	1325	0.013250000000000001
CIC	1.0E-5	3092	0.030920000000000003
CIC	1.0E-5	2039	0.020390000000000002
CIC	1.0E-5	2040	0.0204
CIC	1.0E-5	1170	0.0117
CIC	1.0E-5	1932	0.01932
CIC	1.0E-5	3028	0.03028
CIC	1.0E-5	1586	0.015860000000000003
CIC	1.0E-5	3123	0.031230000000000004
CIC	1.0E-5	2233	0.022330000000000003
