NGP	1.0E-5	1367	0.013670000000000002
NGP	1.0E-5	1004	0.01004
NGP	1.0E-5	1924	0.01924
NGP	1.0E-5	1297	0.01297
NGP	1.0E-5	1820	0.0182
NGP	1.0E-5	1391	0.01391
NGP	1.0E-5	1584	0.01584
NGP	1.0E-5	1509	0.015090000000000001
NGP	1.0E-5	1593	0.01593
NGP	1.0E-5	1156	0.01156
NGP	1.0E-5	2662	0.02662
NGP	1.0E-5	1459	0.01459
NGP	1.0E-5	1310	0.0131
NGP	1.0E-5	1592	0.01592
NGP	1.0E-5	6491	0.06491000000000001
NGP	1.0E-5	3739	0.03739
NGP	1.0E-5	1760	0.0176
NGP	1.0E-5	5221	0.052210000000000006
NGP	1.0E-5	1999	0.01999
NGP	1.0E-5	3739	0.03739
NGP	1.0E-5	3345	0.03345
NGP	1.0E-5	1315	0.01315
NGP	1.0E-5	1777	0.01777
NGP	1.0E-5	2024	0.02024
NGP	1.0E-5	3746	0.03746
NGP	1.0E-5	4024	0.040240000000000005
NGP	1.0E-5	1743	0.01743
NGP	1.0E-5	3441	0.03441
NGP	1.0E-5	7455	0.07455
NGP	1.0E-5	1676	0.01676
NGP	1.0E-5	7119	0.07119
NGP	1.0E-5	1294	0.012940000000000002
NGP	1.0E-5	7969	0.07969000000000001
NGP	1.0E-5	5701	0.057010000000000005
NGP	1.0E-5	1992	0.01992
NGP	1.0E-5	2450	0.0245
NGP	1.0E-5	1437	0.01437
NGP	1.0E-5	1348	0.01348
NGP	1.0E-5	1173	0.01173
NGP	1.0E-5	17626	0.17626000000000003
NGP	1.0E-5	1893	0.018930000000000002
NGP	1.0E-5	2112	0.021120000000000003
NGP	1.0E-5	3430	0.034300000000000004
NGP	1.0E-5	1553	0.015530000000000002
NGP	1.0E-5	1947	0.01947
NGP	1.0E-5	3330	0.0333
NGP	1.0E-5	1211	0.012110000000000001
NGP	1.0E-5	2669	0.026690000000000002
NGP	1.0E-5	1558	0.015580000000000002
NGP	1.0E-5	4168	0.04168
NGP	1.0E-5	1752	0.01752
NGP	1.0E-5	12876	0.12876
NGP	1.0E-5	1231	0.012310000000000001
NGP	1.0E-5	1177	0.011770000000000001
NGP	1.0E-5	2775	0.027750000000000004
NGP	1.0E-5	1279	0.012790000000000001
NGP	1.0E-5	2616	0.026160000000000003
NGP	1.0E-5	10778	0.10778000000000001
NGP	1.0E-5	1787	0.01787
NGP	1.0E-5	2354	0.023540000000000002
NGP	1.0E-5	1664	0.016640000000000002
NGP	1.0E-5	2071	0.020710000000000003
NGP	1.0E-5	6738	0.06738000000000001
NGP	1.0E-5	1724	0.017240000000000002
NGP	1.0E-5	4544	0.04544
NGP	1.0E-5	12577	0.12577000000000002
NGP	1.0E-5	1248	0.012480000000000002
NGP	1.0E-5	3220	0.0322
NGP	1.0E-5	1354	0.013540000000000002
NGP	1.0E-5	2815	0.02815
NGP	1.0E-5	1431	0.014310000000000002
NGP	1.0E-5	1369	0.01369
NGP	1.0E-5	1558	0.015580000000000002
NGP	1.0E-5	1266	0.012660000000000001
NGP	1.0E-5	2421	0.024210000000000002
NGP	1.0E-5	1753	0.01753
NGP	1.0E-5	1516	0.015160000000000002
NGP	1.0E-5	1685	0.01685
NGP	1.0E-5	1191	0.01191
NGP	1.0E-5	1598	0.01598
NGP	1.0E-5	1963	0.01963
NGP	1.0E-5	1798	0.017980000000000003
NGP	1.0E-5	5753	0.057530000000000005
NGP	1.0E-5	2607	0.026070000000000003
NGP	1.0E-5	1350	0.013500000000000002
NGP	1.0E-5	2337	0.023370000000000002
NGP	1.0E-5	1398	0.013980000000000001
NGP	1.0E-5	1500	0.015000000000000001
NGP	1.0E-5	10508	0.10508
NGP	1.0E-5	2811	0.028110000000000003
NGP	1.0E-5	4177	0.04177
NGP	1.0E-5	3407	0.03407
NGP	1.0E-5	3341	0.03341
NGP	1.0E-5	3495	0.03495
NGP	1.0E-5	1474	0.014740000000000001
NGP	1.0E-5	1581	0.01581
NGP	1.0E-5	7229	0.07229000000000001
NGP	1.0E-5	3988	0.039880000000000006
NGP	1.0E-5	1648	0.01648
NGP	1.0E-5	2885	0.02885
NGP	1.0E-5	2369	0.023690000000000003
NGP	1.0E-5	1556	0.015560000000000001
NGP	1.0E-5	4560	0.0456
NGP	1.0E-5	2350	0.023500000000000004
NGP	1.0E-5	1275	0.012750000000000001
NGP	1.0E-5	8048	0.08048000000000001
NGP	1.0E-5	1911	0.019110000000000002
NGP	1.0E-5	1767	0.01767
NGP	1.0E-5	2736	0.027360000000000002
NGP	1.0E-5	2333	0.023330000000000004
NGP	1.0E-5	1247	0.01247
NGP	1.0E-5	2890	0.028900000000000002
NGP	1.0E-5	3894	0.03894
NGP	1.0E-5	8583	0.08583
NGP	1.0E-5	2190	0.021900000000000003
NGP	1.0E-5	1316	0.013160000000000002
NGP	1.0E-5	2545	0.02545
NGP	1.0E-5	1714	0.017140000000000002
NGP	1.0E-5	4380	0.043800000000000006
NGP	1.0E-5	1211	0.012110000000000001
NGP	1.0E-5	2197	0.021970000000000003
NGP	1.0E-5	4086	0.04086
NGP	1.0E-5	2020	0.020200000000000003
NGP	1.0E-5	2198	0.021980000000000003
NGP	1.0E-5	7761	0.07761000000000001
NGP	1.0E-5	4038	0.040380000000000006
NGP	1.0E-5	1945	0.019450000000000002
NGP	1.0E-5	2043	0.02043
NGP	1.0E-5	1643	0.01643
NGP	1.0E-5	1260	0.012600000000000002
NGP	1.0E-5	1613	0.016130000000000002
NGP	1.0E-5	1451	0.01451
NGP	1.0E-5	3991	0.03991
NGP	1.0E-5	11595	0.11595000000000001
NGP	1.0E-5	1217	0.01217
NGP	1.0E-5	5746	0.057460000000000004
NGP	1.0E-5	3225	0.03225
NGP	1.0E-5	8054	0.08054
NGP	1.0E-5	2046	0.020460000000000002
NGP	1.0E-5	3503	0.035030000000000006
NGP	1.0E-5	1515	0.015150000000000002
NGP	1.0E-5	1374	0.01374
NGP	1.0E-5	2319	0.023190000000000002
NGP	1.0E-5	2627	0.02627
NGP	1.0E-5	2168	0.02168
NGP	1.0E-5	1820	0.0182
NGP	1.0E-5	1441	0.014410000000000001
NGP	1.0E-5	12927	0.12927000000000002
NGP	1.0E-5	1959	0.019590000000000003
NGP	1.0E-5	1588	0.015880000000000002
NGP	1.0E-5	2102	0.02102
NGP	1.0E-5	944	0.00944
NGP	1.0E-5	9393	0.09393000000000001
NGP	1.0E-5	1561	0.01561
NGP	1.0E-5	2555	0.025550000000000003
NGP	1.0E-5	3775	0.037750000000000006
NGP	1.0E-5	1967	0.01967
NGP	1.0E-5	3440	0.0344
NGP	1.0E-5	1157	0.01157
NGP	1.0E-5	1555	0.015550000000000001
NGP	1.0E-5	1168	0.011680000000000001
NGP	1.0E-5	1756	0.017560000000000003
NGP	1.0E-5	2063	0.020630000000000003
NGP	1.0E-5	3120	0.031200000000000002
NGP	1.0E-5	1655	0.016550000000000002
NGP	1.0E-5	2060	0.0206
NGP	1.0E-5	1318	0.01318
NGP	1.0E-5	1130	0.011300000000000001
NGP	1.0E-5	1173	0.01173
NGP	1.0E-5	1343	0.013430000000000001
NGP	1.0E-5	2287	0.02287
NGP	1.0E-5	2266	0.022660000000000003
NGP	1.0E-5	2147	0.021470000000000003
NGP	1.0E-5	1247	0.01247
NGP	1.0E-5	2235	0.022350000000000002
NGP	1.0E-5	6587	0.06587000000000001
NGP	1.0E-5	2306	0.02306
NGP	1.0E-5	1429	0.01429
NGP	1.0E-5	2673	0.026730000000000004
NGP	1.0E-5	1441	0.014410000000000001
NGP	1.0E-5	1228	0.012280000000000001
NGP	1.0E-5	7244	0.07244
NGP	1.0E-5	1417	0.01417
NGP	1.0E-5	2105	0.021050000000000003
NGP	1.0E-5	1933	0.01933
NGP	1.0E-5	1289	0.01289
NGP	1.0E-5	2579	0.02579
NGP	1.0E-5	1669	0.01669
NGP	1.0E-5	1402	0.014020000000000001
NGP	1.0E-5	3835	0.03835
NGP	1.0E-5	1409	0.014090000000000002
NGP	1.0E-5	1185	0.011850000000000001
NGP	1.0E-5	3173	0.03173
NGP	1.0E-5	2015	0.02015
NGP	1.0E-5	1375	0.013750000000000002
NGP	1.0E-5	946	0.009460000000000001
NGP	1.0E-5	1654	0.016540000000000003
NGP	1.0E-5	1418	0.014180000000000002
NGP	1.0E-5	1424	0.014240000000000001
NGP	1.0E-5	3090	0.030900000000000004
NGP	1.0E-5	4809	0.04809
NGP	1.0E-5	3153	0.03153
NGP	1.0E-5	75901	0.7590100000000001
NGP	1.0E-5	6111	0.061110000000000005
NGP	1.0E-5	1204	0.01204
NGP	1.0E-5	1420	0.0142
NGP	1.0E-5	1320	0.013200000000000002
NGP	1.0E-5	2582	0.025820000000000003
NGP	1.0E-5	8163	0.08163000000000001
NGP	1.0E-5	1636	0.016360000000000003
NGP	1.0E-5	1073	0.010730000000000002
NGP	1.0E-5	2821	0.028210000000000002
NGP	1.0E-5	4330	0.043300000000000005
NGP	1.0E-5	1726	0.01726
NGP	1.0E-5	4233	0.042330000000000007
NGP	1.0E-5	1338	0.013380000000000001
NGP	1.0E-5	1831	0.01831
NGP	1.0E-5	1761	0.01761
NGP	1.0E-5	1528	0.015280000000000002
NGP	1.0E-5	1849	0.018490000000000003
NGP	1.0E-5	2304	0.02304
NGP	1.0E-5	1516	0.015160000000000002
NGP	1.0E-5	2192	0.021920000000000002
NGP	1.0E-5	1301	0.01301
NGP	1.0E-5	2026	0.02026
NGP	1.0E-5	3202	0.03202
NGP	1.0E-5	2476	0.02476
NGP	1.0E-5	1751	0.01751
NGP	1.0E-5	2983	0.029830000000000002
NGP	1.0E-5	1505	0.015050000000000001
